#Wheel	DTMaddr	DTMchan	Zlayer	PHIstrawRODhalf	BUFposition
2	10	8	17	7	0	1004
2	7	4	17	8	0	518
2	7	3	17	9	0	398
2	7	15	17	10	0	1838
2	7	8	17	11	0	998
2	6	4	17	12	0	516
2	6	3	17	13	0	396
2	6	15	17	14	0	1836
2	6	8	17	15	0	996
2	3	4	17	16	0	510
2	3	3	17	17	0	390
2	3	15	17	18	0	1830
2	3	8	17	19	0	990
2	2	4	17	20	0	508
2	2	3	17	21	0	388
2	2	15	17	22	0	1828
2	2	8	17	23	0	988
2	11	7	18	0	0	886
2	11	0	18	1	0	46
2	11	12	18	2	0	1486
2	11	11	18	3	0	1366
2	10	7	18	4	0	884
2	10	0	18	5	0	44
2	10	12	18	6	0	1484
2	10	11	18	7	0	1364
2	7	7	18	8	0	878
2	7	0	18	9	0	38
2	7	12	18	10	0	1478
2	7	11	18	11	0	1358
2	6	7	18	12	0	876
2	6	0	18	13	0	36
2	6	12	18	14	0	1476
2	6	11	18	15	0	1356
2	3	7	18	16	0	870
2	3	0	18	17	0	30
2	3	12	18	18	0	1470
2	3	11	18	19	0	1350
2	2	7	18	20	0	868
2	2	0	18	21	0	28
2	2	12	18	22	0	1468
2	2	11	18	23	0	1348
2	11	6	19	0	0	766
2	11	1	19	1	0	166
2	11	13	19	2	0	1606
2	11	10	19	3	0	1246
2	10	6	19	4	0	764
2	10	1	19	5	0	164
2	10	13	19	6	0	1604
2	10	10	19	7	0	1244
2	7	6	19	8	0	758
2	7	1	19	9	0	158
2	7	13	19	10	0	1598
2	7	10	19	11	0	1238
2	6	6	19	12	0	756
2	6	1	19	13	0	156
2	6	13	19	14	0	1596
2	6	10	19	15	0	1236
2	3	6	19	16	0	750
2	3	1	19	17	0	150
2	3	13	19	18	0	1590
2	3	10	19	19	0	1230
2	2	6	19	20	0	748
2	2	1	19	21	0	148
2	2	13	19	22	0	1588
2	2	10	19	23	0	1228
2	8	10	20	0	0	1240
2	8	13	20	1	0	1600
2	8	1	20	2	0	160
2	8	6	20	3	0	760
2	9	10	20	4	0	1242
2	9	13	20	5	0	1602
2	9	1	20	6	0	162
2	9	6	20	7	0	762
2	4	10	20	8	0	1232
2	4	13	20	9	0	1592
2	4	1	20	10	0	152
2	4	6	20	11	0	752
2	5	10	20	12	0	1234
2	5	13	20	13	0	1594
2	5	1	20	14	0	154
2	5	6	20	15	0	754
2	0	10	20	16	0	1224
2	0	13	20	17	0	1584
2	0	1	20	18	0	144
2	0	6	20	19	0	744
2	1	10	20	20	0	1226
2	1	13	20	21	0	1586
2	1	1	20	22	0	146
2	1	6	20	23	0	746
2	8	11	21	0	0	1360
2	8	12	21	1	0	1480
2	8	0	21	2	0	40
2	8	7	21	3	0	880
2	9	11	21	4	0	1362
2	9	12	21	5	0	1482
2	9	0	21	6	0	42
2	9	7	21	7	0	882
2	4	11	21	8	0	1352
2	4	12	21	9	0	1472
2	4	0	21	10	0	32
2	4	7	21	11	0	872
2	5	11	21	12	0	1354
2	5	12	21	13	0	1474
2	5	0	21	14	0	34
2	5	7	21	15	0	874
2	0	11	21	16	0	1344
2	0	12	21	17	0	1464
2	0	0	21	18	0	24
2	0	7	21	19	0	864
2	1	11	21	20	0	1346
2	1	12	21	21	0	1466
2	1	0	21	22	0	26
2	1	7	21	23	0	866
2	8	8	22	0	0	1000
2	8	15	22	1	0	1840
2	8	3	22	2	0	400
2	8	4	22	3	0	520
2	9	8	22	4	0	1002
2	9	15	22	5	0	1842
2	9	3	22	6	0	402
2	9	4	22	7	0	522
2	4	8	22	8	0	992
2	4	15	22	9	0	1832
2	4	3	22	10	0	392
2	4	4	22	11	0	512
2	5	8	22	12	0	994
2	5	15	22	13	0	1834
2	5	3	22	14	0	394
2	5	4	22	15	0	514
2	0	8	22	16	0	984
2	0	15	22	17	0	1824
2	0	3	22	18	0	384
2	0	4	22	19	0	504
2	1	8	22	20	0	986
2	1	15	22	21	0	1826
2	1	3	22	22	0	386
2	1	4	22	23	0	506
2	8	9	23	0	0	1120
2	8	14	23	1	0	1720
2	8	2	23	2	0	280
2	8	5	23	3	0	640
2	9	9	23	4	0	1122
2	9	14	23	5	0	1722
2	9	2	23	6	0	282
2	9	5	23	7	0	642
2	4	9	23	8	0	1112
2	4	14	23	9	0	1712
2	4	2	23	10	0	272
2	4	5	23	11	0	632
2	5	9	23	12	0	1114
2	5	14	23	13	0	1714
2	5	2	23	14	0	274
2	5	5	23	15	0	634
2	0	9	23	16	0	1104
2	0	14	23	17	0	1704
2	0	2	23	18	0	264
2	0	5	23	19	0	624
2	1	9	23	20	0	1106
2	1	14	23	21	0	1706
2	1	2	23	22	0	266
2	1	5	23	23	0	626
3	11	5	24	0	0	694
3	11	2	24	1	0	334
