EMBC  13  150  3  10  11L  31
EMBC  13  150  3  10  11R  12
EMBC  13  151  3  10  12L  31
EMBC  13  151  3  10  12R  12
EMBC  13  152  3  11  9L  32
EMBC  13  152  3  11  9R  13
EMBC  13  153  3  11  10L  32
EMBC  13  153  3  11  10R  13
EMBC  13  154  3  11  11L  32
EMBC  13  154  3  11  11R  13
EMBC  13  155  3  11  12L  32
EMBC  13  155  3  11  12R  13
EMBC  14  156  3  12  9L  33
EMBC  14  156  3  12  9R  14
EMBC  14  157  3  12  10L  33
EMBC  14  157  3  12  10R  14
EMBC  14  158  3  12  11L  33
EMBC  14  158  3  12  11R  14
EMBC  14  159  3  12  12L  33
EMBC  14  159  3  12  12R  14
EMBC  14  160  3  13  9L  34
EMBC  14  160  3  13  9R  15
EMBC  14  161  3  13  10L  34
EMBC  14  161  3  13  10R  15
EMBC  14  162  3  13  11L  34
EMBC  14  162  3  13  11R  15
EMBC  14  163  3  13  12L  34
EMBC  14  163  3  13  12R  15
EMBC  14  164  3  14  9L  35
