#Barrel_EC	Layer_Disk	Phi_module	Eta_module	ROBID	RODID	40FMT	40Link	80FMT	80Link	DCS Geographical ID
0	2	7	-5	111712	111712	7	2	7	0	L1_B04_S2_C6_M5C
0	2	7	-6	111712	111712	7	3	7	2	L1_B04_S2_C6_M6C
0	2	17	0	111714	111714	0	1	0	2	L1_B09_S2_A7_M0
0	2	17	1	111714	111714	0	2	1	0	L1_B09_S2_A7_M1A
0	2	17	2	111714	111714	0	3	1	2	L1_B09_S2_A7_M2A
0	2	17	3	111714	111714	1	0	2	0	L1_B09_S2_A7_M3A
0	2	17	4	111714	111714	1	1	2	2	L1_B09_S2_A7_M4A
0	2	17	5	111714	111714	1	2	3	0	L1_B09_S2_A7_M5A
0	2	17	6	111714	111714	1	3	3	2	L1_B09_S2_A7_M6A
0	2	16	1	111714	111714	6	2	5	0	L1_B09_S1_A6_M1A
0	2	16	2	111714	111714	6	3	5	2	L1_B09_S1_A6_M2A
0	2	16	3	111714	111714	7	0	6	0	L1_B09_S1_A6_M3A
0	2	16	4	111714	111714	7	1	6	2	L1_B09_S1_A6_M4A
0	2	16	5	111714	111714	7	2	7	0	L1_B09_S1_A6_M5A
0	2	16	6	111714	111714	7	3	7	2	L1_B09_S1_A6_M6A
0	2	17	-1	111715	111715	0	2	1	0	L1_B09_S2_C6_M1C
0	2	17	-2	111715	111715	0	3	1	2	L1_B09_S2_C6_M2C
0	2	17	-3	111715	111715	1	0	2	0	L1_B09_S2_C6_M3C
0	2	17	-4	111715	111715	1	1	2	2	L1_B09_S2_C6_M4C
0	2	17	-5	111715	111715	1	2	3	0	L1_B09_S2_C6_M5C
0	2	17	-6	111715	111715	1	3	3	2	L1_B09_S2_C6_M6C
0	2	16	0	111715	111715	6	1	4	2	L1_B09_S1_C7_M0
0	2	16	-1	111715	111715	6	2	5	0	L1_B09_S1_C7_M1C
0	2	16	-2	111715	111715	6	3	5	2	L1_B09_S1_C7_M2C
0	2	16	-3	111715	111715	7	0	6	0	L1_B09_S1_C7_M3C
0	2	16	-4	111715	111715	7	1	6	2	L1_B09_S1_C7_M4C
0	2	16	-5	111715	111715	7	2	7	0	L1_B09_S1_C7_M5C
0	2	16	-6	111715	111715	7	3	7	2	L1_B09_S1_C7_M6C
0	2	29	0	111716	111716	0	1	0	2	L1_B15_S2_A7_M0
0	2	29	1	111716	111716	0	2	1	0	L1_B15_S2_A7_M1A
0	2	29	2	111716	111716	0	3	1	2	L1_B15_S2_A7_M2A
0	2	29	3	111716	111716	1	0	2	0	L1_B15_S2_A7_M3A
0	2	29	4	111716	111716	1	1	2	2	L1_B15_S2_A7_M4A
0	2	29	5	111716	111716	1	2	3	0	L1_B15_S2_A7_M5A
0	2	29	6	111716	111716	1	3	3	2	L1_B15_S2_A7_M6A
0	2	18	1	111716	111716	6	2	5	0	L1_B10_S1_A6_M1A
0	2	18	2	111716	111716	6	3	5	2	L1_B10_S1_A6_M2A
0	2	18	3	111716	111716	7	0	6	0	L1_B10_S1_A6_M3A
0	2	18	4	111716	111716	7	1	6	2	L1_B10_S1_A6_M4A
0	2	18	5	111716	111716	7	2	7	0	L1_B10_S1_A6_M5A
0	2	18	6	111716	111716	7	3	7	2	L1_B10_S1_A6_M6A
0	2	29	-1	111717	111717	0	2	1	0	L1_B15_S2_C6_M1C
0	2	29	-2	111717	111717	0	3	1	2	L1_B15_S2_C6_M2C
0	2	29	-3	111717	111717	1	0	2	0	L1_B15_S2_C6_M3C
0	2	29	-4	111717	111717	1	1	2	2	L1_B15_S2_C6_M4C
0	2	29	-5	111717	111717	1	2	3	0	L1_B15_S2_C6_M5C
0	2	29	-6	111717	111717	1	3	3	2	L1_B15_S2_C6_M6C
0	2	18	0	111717	111717	6	1	4	2	L1_B10_S1_C7_M0
0	2	18	-1	111717	111717	6	2	5	0	L1_B10_S1_C7_M1C
0	2	18	-2	111717	111717	6	3	5	2	L1_B10_S1_C7_M2C
0	2	18	-3	111717	111717	7	0	6	0	L1_B10_S1_C7_M3C
0	2	18	-4	111717	111717	7	1	6	2	L1_B10_S1_C7_M4C
0	2	18	-5	111717	111717	7	2	7	0	L1_B10_S1_C7_M5C
0	2	18	-6	111717	111717	7	3	7	2	L1_B10_S1_C7_M6C
0	2	31	0	111718	111718	0	1	0	2	L1_B16_S2_A7_M0
0	2	31	1	111718	111718	0	2	1	0	L1_B16_S2_A7_M1A
0	2	31	2	111718	111718	0	3	1	2	L1_B16_S2_A7_M2A
0	2	31	3	111718	111718	1	0	2	0	L1_B16_S2_A7_M3A
0	2	31	4	111718	111718	1	1	2	2	L1_B16_S2_A7_M4A
0	2	31	5	111718	111718	1	2	3	0	L1_B16_S2_A7_M5A
0	2	31	6	111718	111718	1	3	3	2	L1_B16_S2_A7_M6A
0	2	30	1	111718	111718	6	2	5	0	L1_B16_S1_A6_M1A
0	2	30	2	111718	111718	6	3	5	2	L1_B16_S1_A6_M2A
0	2	30	3	111718	111718	7	0	6	0	L1_B16_S1_A6_M3A
0	2	30	4	111718	111718	7	1	6	2	L1_B16_S1_A6_M4A
0	2	30	5	111718	111718	7	2	7	0	L1_B16_S1_A6_M5A
0	2	30	6	111718	111718	7	3	7	2	L1_B16_S1_A6_M6A
0	2	31	-1	111719	111719	0	2	1	0	L1_B16_S2_C6_M1C
0	2	31	-2	111719	111719	0	3	1	2	L1_B16_S2_C6_M2C
0	2	31	-3	111719	111719	1	0	2	0	L1_B16_S2_C6_M3C
0	2	31	-4	111719	111719	1	1	2	2	L1_B16_S2_C6_M4C
0	2	31	-5	111719	111719	1	2	3	0	L1_B16_S2_C6_M5C
0	2	31	-6	111719	111719	1	3	3	2	L1_B16_S2_C6_M6C
0	2	30	0	111719	111719	6	1	4	2	L1_B16_S1_C7_M0
0	2	30	-1	111719	111719	6	2	5	0	L1_B16_S1_C7_M1C
0	2	30	-2	111719	111719	6	3	5	2	L1_B16_S1_C7_M2C
0	2	30	-3	111719	111719	7	0	6	0	L1_B16_S1_C7_M3C
0	2	30	-4	111719	111719	7	1	6	2	L1_B16_S1_C7_M4C
0	2	30	-5	111719	111719	7	2	7	0	L1_B16_S1_C7_M5C
0	2	30	-6	111719	111719	7	3	7	2	L1_B16_S1_C7_M6C
0	2	36	1	111720	111720	0	2	1	0	L1_B19_S1_A6_M1A
0	2	36	2	111720	111720	0	3	1	2	L1_B19_S1_A6_M2A
0	2	36	3	111720	111720	1	0	2	0	L1_B19_S1_A6_M3A
0	2	36	4	111720	111720	1	1	2	2	L1_B19_S1_A6_M4A
0	2	36	5	111720	111720	1	2	3	0	L1_B19_S1_A6_M5A
0	2	36	6	111720	111720	1	3	3	2	L1_B19_S1_A6_M6A
0	2	37	0	111720	111720	6	1	4	2	L1_B19_S2_A7_M0
0	2	37	1	111720	111720	6	2	5	0	L1_B19_S2_A7_M1A
0	2	37	2	111720	111720	6	3	5	2	L1_B19_S2_A7_M2A
0	2	37	3	111720	111720	7	0	6	0	L1_B19_S2_A7_M3A
0	2	37	4	111720	111720	7	1	6	2	L1_B19_S2_A7_M4A
0	2	37	5	111720	111720	7	2	7	0	L1_B19_S2_A7_M5A
0	2	37	6	111720	111720	7	3	7	2	L1_B19_S2_A7_M6A
0	2	36	0	111721	111721	0	1	0	2	L1_B19_S1_C7_M0
0	2	36	-1	111721	111721	0	2	1	0	L1_B19_S1_C7_M1C
0	2	36	-2	111721	111721	0	3	1	2	L1_B19_S1_C7_M2C
0	2	36	-3	111721	111721	1	0	2	0	L1_B19_S1_C7_M3C
0	2	36	-4	111721	111721	1	1	2	2	L1_B19_S1_C7_M4C
0	2	36	-5	111721	111721	1	2	3	0	L1_B19_S1_C7_M5C
0	2	36	-6	111721	111721	1	3	3	2	L1_B19_S1_C7_M6C
0	2	37	-1	111721	111721	6	2	5	0	L1_B19_S2_C6_M1C
0	2	37	-2	111721	111721	6	3	5	2	L1_B19_S2_C6_M2C
0	2	37	-3	111721	111721	7	0	6	0	L1_B19_S2_C6_M3C
0	2	37	-4	111721	111721	7	1	6	2	L1_B19_S2_C6_M4C
0	2	37	-5	111721	111721	7	2	7	0	L1_B19_S2_C6_M5C
0	2	37	-6	111721	111721	7	3	7	2	L1_B19_S2_C6_M6C
0	2	4	1	111805	111805	0	2	1	0	L1_B03_S1_A6_M1A
0	2	4	2	111805	111805	0	3	1	2	L1_B03_S1_A6_M2A
0	2	4	3	111805	111805	1	0	2	0	L1_B03_S1_A6_M3A
0	2	4	4	111805	111805	1	1	2	2	L1_B03_S1_A6_M4A
0	2	4	5	111805	111805	1	2	3	0	L1_B03_S1_A6_M5A
0	2	4	6	111805	111805	1	3	3	2	L1_B03_S1_A6_M6A
0	2	2	1	111805	111805	6	2	5	0	L1_B02_S1_A6_M1A
0	2	2	2	111805	111805	6	3	5	2	L1_B02_S1_A6_M2A
0	2	2	3	111805	111805	7	0	6	0	L1_B02_S1_A6_M3A
0	2	2	4	111805	111805	7	1	6	2	L1_B02_S1_A6_M4A
0	2	2	5	111805	111805	7	2	7	0	L1_B02_S1_A6_M5A
0	2	2	6	111805	111805	7	3	7	2	L1_B02_S1_A6_M6A
0	2	4	0	111806	111806	0	1	0	2	L1_B03_S1_C7_M0
0	2	4	-1	111806	111806	0	2	1	0	L1_B03_S1_C7_M1C
0	2	4	-2	111806	111806	0	3	1	2	L1_B03_S1_C7_M2C
0	2	4	-3	111806	111806	1	0	2	0	L1_B03_S1_C7_M3C
0	2	4	-4	111806	111806	1	1	2	2	L1_B03_S1_C7_M4C
0	2	4	-5	111806	111806	1	2	3	0	L1_B03_S1_C7_M5C
0	2	4	-6	111806	111806	1	3	3	2	L1_B03_S1_C7_M6C
0	2	2	0	111806	111806	6	1	4	2	L1_B02_S1_C7_M0
0	2	2	-1	111806	111806	6	2	5	0	L1_B02_S1_C7_M1C
0	2	2	-2	111806	111806	6	3	5	2	L1_B02_S1_C7_M2C
0	2	2	-3	111806	111806	7	0	6	0	L1_B02_S1_C7_M3C
0	2	2	-4	111806	111806	7	1	6	2	L1_B02_S1_C7_M4C
0	2	2	-5	111806	111806	7	2	7	0	L1_B02_S1_C7_M5C
0	2	2	-6	111806	111806	7	3	7	2	L1_B02_S1_C7_M6C
0	2	6	1	111807	111807	0	2	1	0	L1_B04_S1_A6_M1A
0	2	6	2	111807	111807	0	3	1	2	L1_B04_S1_A6_M2A
0	2	6	3	111807	111807	1	0	2	0	L1_B04_S1_A6_M3A
0	2	6	4	111807	111807	1	1	2	2	L1_B04_S1_A6_M4A
0	2	6	5	111807	111807	1	2	3	0	L1_B04_S1_A6_M5A
0	2	6	6	111807	111807	1	3	3	2	L1_B04_S1_A6_M6A
0	2	3	0	111807	111807	6	1	4	2	L1_B02_S2_A7_M0
0	2	3	1	111807	111807	6	2	5	0	L1_B02_S2_A7_M1A
0	2	3	2	111807	111807	6	3	5	2	L1_B02_S2_A7_M2A
0	2	3	3	111807	111807	7	0	6	0	L1_B02_S2_A7_M3A
0	2	3	4	111807	111807	7	1	6	2	L1_B02_S2_A7_M4A
0	2	3	5	111807	111807	7	2	7	0	L1_B02_S2_A7_M5A
0	2	3	6	111807	111807	7	3	7	2	L1_B02_S2_A7_M6A
0	2	6	0	111808	111808	0	1	0	2	L1_B04_S1_C7_M0
0	2	6	-1	111808	111808	0	2	1	0	L1_B04_S1_C7_M1C
0	2	6	-2	111808	111808	0	3	1	2	L1_B04_S1_C7_M2C
0	2	6	-3	111808	111808	1	0	2	0	L1_B04_S1_C7_M3C
0	2	6	-4	111808	111808	1	1	2	2	L1_B04_S1_C7_M4C
0	2	6	-5	111808	111808	1	2	3	0	L1_B04_S1_C7_M5C
0	2	6	-6	111808	111808	1	3	3	2	L1_B04_S1_C7_M6C
0	2	3	-1	111808	111808	6	2	5	0	L1_B02_S2_C6_M1C
0	2	3	-2	111808	111808	6	3	5	2	L1_B02_S2_C6_M2C
0	2	3	-3	111808	111808	7	0	6	0	L1_B02_S2_C6_M3C
0	2	3	-4	111808	111808	7	1	6	2	L1_B02_S2_C6_M4C
0	2	3	-5	111808	111808	7	2	7	0	L1_B02_S2_C6_M5C
0	2	3	-6	111808	111808	7	3	7	2	L1_B02_S2_C6_M6C
0	2	14	1	111809	111809	0	2	1	0	L1_B08_S1_A6_M1A
0	2	14	2	111809	111809	0	3	1	2	L1_B08_S1_A6_M2A
0	2	14	3	111809	111809	1	0	2	0	L1_B08_S1_A6_M3A
0	2	14	4	111809	111809	1	1	2	2	L1_B08_S1_A6_M4A
0	2	14	5	111809	111809	1	2	3	0	L1_B08_S1_A6_M5A
0	2	14	6	111809	111809	1	3	3	2	L1_B08_S1_A6_M6A
0	2	5	0	111809	111809	6	1	4	2	L1_B03_S2_A7_M0
0	2	5	1	111809	111809	6	2	5	0	L1_B03_S2_A7_M1A
0	2	5	2	111809	111809	6	3	5	2	L1_B03_S2_A7_M2A
0	2	5	3	111809	111809	7	0	6	0	L1_B03_S2_A7_M3A
0	2	5	4	111809	111809	7	1	6	2	L1_B03_S2_A7_M4A
0	2	5	5	111809	111809	7	2	7	0	L1_B03_S2_A7_M5A
0	2	5	6	111809	111809	7	3	7	2	L1_B03_S2_A7_M6A
0	2	14	0	111810	111810	0	1	0	2	L1_B08_S1_C7_M0
0	2	14	-1	111810	111810	0	2	1	0	L1_B08_S1_C7_M1C
0	2	14	-2	111810	111810	0	3	1	2	L1_B08_S1_C7_M2C
0	2	14	-3	111810	111810	1	0	2	0	L1_B08_S1_C7_M3C
0	2	14	-4	111810	111810	1	1	2	2	L1_B08_S1_C7_M4C
0	2	14	-5	111810	111810	1	2	3	0	L1_B08_S1_C7_M5C
0	2	14	-6	111810	111810	1	3	3	2	L1_B08_S1_C7_M6C
0	2	5	-1	111810	111810	6	2	5	0	L1_B03_S2_C6_M1C
0	2	5	-2	111810	111810	6	3	5	2	L1_B03_S2_C6_M2C
0	2	5	-3	111810	111810	7	0	6	0	L1_B03_S2_C6_M3C
0	2	5	-4	111810	111810	7	1	6	2	L1_B03_S2_C6_M4C
0	2	5	-5	111810	111810	7	2	7	0	L1_B03_S2_C6_M5C
0	2	5	-6	111810	111810	7	3	7	2	L1_B03_S2_C6_M6C
0	2	15	0	111811	111811	0	1	0	2	L1_B08_S2_A7_M0
0	2	15	1	111811	111811	0	2	1	0	L1_B08_S2_A7_M1A
0	2	15	2	111811	111811	0	3	1	2	L1_B08_S2_A7_M2A
0	2	15	3	111811	111811	1	0	2	0	L1_B08_S2_A7_M3A
0	2	15	4	111811	111811	1	1	2	2	L1_B08_S2_A7_M4A
0	2	15	5	111811	111811	1	2	3	0	L1_B08_S2_A7_M5A
0	2	15	6	111811	111811	1	3	3	2	L1_B08_S2_A7_M6A
0	2	13	0	111811	111811	6	1	4	2	L1_B07_S2_A7_M0
0	2	13	1	111811	111811	6	2	5	0	L1_B07_S2_A7_M1A
0	2	13	2	111811	111811	6	3	5	2	L1_B07_S2_A7_M2A
0	2	13	3	111811	111811	7	0	6	0	L1_B07_S2_A7_M3A
0	2	13	4	111811	111811	7	1	6	2	L1_B07_S2_A7_M4A
0	2	13	5	111811	111811	7	2	7	0	L1_B07_S2_A7_M5A
0	2	13	6	111811	111811	7	3	7	2	L1_B07_S2_A7_M6A
0	2	15	-1	111812	111812	0	2	1	0	L1_B08_S2_C6_M1C
0	2	15	-2	111812	111812	0	3	1	2	L1_B08_S2_C6_M2C
0	2	15	-3	111812	111812	1	0	2	0	L1_B08_S2_C6_M3C
0	2	15	-4	111812	111812	1	1	2	2	L1_B08_S2_C6_M4C
0	2	15	-5	111812	111812	1	2	3	0	L1_B08_S2_C6_M5C
0	2	15	-6	111812	111812	1	3	3	2	L1_B08_S2_C6_M6C
0	2	13	-1	111812	111812	6	2	5	0	L1_B07_S2_C6_M1C
0	2	13	-2	111812	111812	6	3	5	2	L1_B07_S2_C6_M2C
0	2	13	-3	111812	111812	7	0	6	0	L1_B07_S2_C6_M3C
0	2	13	-4	111812	111812	7	1	6	2	L1_B07_S2_C6_M4C
0	2	13	-5	111812	111812	7	2	7	0	L1_B07_S2_C6_M5C
0	2	13	-6	111812	111812	7	3	7	2	L1_B07_S2_C6_M6C
0	2	22	1	111814	111814	0	2	1	0	L1_B12_S1_A6_M1A
0	2	22	2	111814	111814	0	3	1	2	L1_B12_S1_A6_M2A
0	2	22	3	111814	111814	1	0	2	0	L1_B12_S1_A6_M3A
0	2	22	4	111814	111814	1	1	2	2	L1_B12_S1_A6_M4A
0	2	22	5	111814	111814	1	2	3	0	L1_B12_S1_A6_M5A
0	2	22	6	111814	111814	1	3	3	2	L1_B12_S1_A6_M6A
0	2	23	0	111814	111814	6	1	4	2	L1_B12_S2_A7_M0
0	2	23	1	111814	111814	6	2	5	0	L1_B12_S2_A7_M1A
0	2	23	2	111814	111814	6	3	5	2	L1_B12_S2_A7_M2A
0	2	23	3	111814	111814	7	0	6	0	L1_B12_S2_A7_M3A
0	2	23	4	111814	111814	7	1	6	2	L1_B12_S2_A7_M4A
0	2	23	5	111814	111814	7	2	7	0	L1_B12_S2_A7_M5A
0	2	23	6	111814	111814	7	3	7	2	L1_B12_S2_A7_M6A
0	2	22	0	111815	111815	0	1	0	2	L1_B12_S1_C7_M0
0	2	22	-1	111815	111815	0	2	1	0	L1_B12_S1_C7_M1C
0	2	22	-2	111815	111815	0	3	1	2	L1_B12_S1_C7_M2C
0	2	22	-3	111815	111815	1	0	2	0	L1_B12_S1_C7_M3C
0	2	22	-4	111815	111815	1	1	2	2	L1_B12_S1_C7_M4C
0	2	22	-5	111815	111815	1	2	3	0	L1_B12_S1_C7_M5C
0	2	22	-6	111815	111815	1	3	3	2	L1_B12_S1_C7_M6C
0	2	23	-1	111815	111815	6	2	5	0	L1_B12_S2_C6_M1C
0	2	23	-2	111815	111815	6	3	5	2	L1_B12_S2_C6_M2C
0	2	23	-3	111815	111815	7	0	6	0	L1_B12_S2_C6_M3C
0	2	23	-4	111815	111815	7	1	6	2	L1_B12_S2_C6_M4C
0	2	23	-5	111815	111815	7	2	7	0	L1_B12_S2_C6_M5C
0	2	23	-6	111815	111815	7	3	7	2	L1_B12_S2_C6_M6C
0	2	24	1	111816	111816	0	2	1	0	L1_B13_S1_A6_M1A
0	2	24	2	111816	111816	0	3	1	2	L1_B13_S1_A6_M2A
0	2	24	3	111816	111816	1	0	2	0	L1_B13_S1_A6_M3A
0	2	24	4	111816	111816	1	1	2	2	L1_B13_S1_A6_M4A
0	2	24	5	111816	111816	1	2	3	0	L1_B13_S1_A6_M5A
0	2	24	6	111816	111816	1	3	3	2	L1_B13_S1_A6_M6A
0	2	25	0	111816	111816	6	1	4	2	L1_B13_S2_A7_M0
0	2	25	1	111816	111816	6	2	5	0	L1_B13_S2_A7_M1A
0	2	25	2	111816	111816	6	3	5	2	L1_B13_S2_A7_M2A
0	2	25	3	111816	111816	7	0	6	0	L1_B13_S2_A7_M3A
0	2	25	4	111816	111816	7	1	6	2	L1_B13_S2_A7_M4A
0	2	25	5	111816	111816	7	2	7	0	L1_B13_S2_A7_M5A
0	2	25	6	111816	111816	7	3	7	2	L1_B13_S2_A7_M6A
0	2	24	0	111817	111817	0	1	0	2	L1_B13_S1_C7_M0
0	2	24	-1	111817	111817	0	2	1	0	L1_B13_S1_C7_M1C
0	2	24	-2	111817	111817	0	3	1	2	L1_B13_S1_C7_M2C
0	2	24	-3	111817	111817	1	0	2	0	L1_B13_S1_C7_M3C
0	2	24	-4	111817	111817	1	1	2	2	L1_B13_S1_C7_M4C
0	2	24	-5	111817	111817	1	2	3	0	L1_B13_S1_C7_M5C
0	2	24	-6	111817	111817	1	3	3	2	L1_B13_S1_C7_M6C
0	2	25	-1	111817	111817	6	2	5	0	L1_B13_S2_C6_M1C
0	2	25	-2	111817	111817	6	3	5	2	L1_B13_S2_C6_M2C
0	2	25	-3	111817	111817	7	0	6	0	L1_B13_S2_C6_M3C
0	2	25	-4	111817	111817	7	1	6	2	L1_B13_S2_C6_M4C
0	2	25	-5	111817	111817	7	2	7	0	L1_B13_S2_C6_M5C
0	2	25	-6	111817	111817	7	3	7	2	L1_B13_S2_C6_M6C
0	2	32	1	111818	111818	0	2	1	0	L1_B17_S1_A6_M1A
0	2	32	2	111818	111818	0	3	1	2	L1_B17_S1_A6_M2A
0	2	32	3	111818	111818	1	0	2	0	L1_B17_S1_A6_M3A
0	2	32	4	111818	111818	1	1	2	2	L1_B17_S1_A6_M4A
0	2	32	5	111818	111818	1	2	3	0	L1_B17_S1_A6_M5A
0	2	32	6	111818	111818	1	3	3	2	L1_B17_S1_A6_M6A
0	2	33	0	111818	111818	6	1	4	2	L1_B17_S2_A7_M0
0	2	33	1	111818	111818	6	2	5	0	L1_B17_S2_A7_M1A
0	2	33	2	111818	111818	6	3	5	2	L1_B17_S2_A7_M2A
0	2	33	3	111818	111818	7	0	6	0	L1_B17_S2_A7_M3A
0	2	33	4	111818	111818	7	1	6	2	L1_B17_S2_A7_M4A
0	2	33	5	111818	111818	7	2	7	0	L1_B17_S2_A7_M5A
0	2	33	6	111818	111818	7	3	7	2	L1_B17_S2_A7_M6A
0	2	32	0	111819	111819	0	1	0	2	L1_B17_S1_C7_M0
0	2	32	-1	111819	111819	0	2	1	0	L1_B17_S1_C7_M1C
0	2	32	-2	111819	111819	0	3	1	2	L1_B17_S1_C7_M2C
0	2	32	-3	111819	111819	1	0	2	0	L1_B17_S1_C7_M3C
0	2	32	-4	111819	111819	1	1	2	2	L1_B17_S1_C7_M4C
0	2	32	-5	111819	111819	1	2	3	0	L1_B17_S1_C7_M5C
0	2	32	-6	111819	111819	1	3	3	2	L1_B17_S1_C7_M6C
0	2	33	-1	111819	111819	6	2	5	0	L1_B17_S2_C6_M1C
0	2	33	-2	111819	111819	6	3	5	2	L1_B17_S2_C6_M2C
0	2	33	-3	111819	111819	7	0	6	0	L1_B17_S2_C6_M3C
0	2	33	-4	111819	111819	7	1	6	2	L1_B17_S2_C6_M4C
0	2	33	-5	111819	111819	7	2	7	0	L1_B17_S2_C6_M5C
0	2	33	-6	111819	111819	7	3	7	2	L1_B17_S2_C6_M6C
0	2	34	1	111820	111820	0	2	1	0	L1_B18_S1_A6_M1A
0	2	34	2	111820	111820	0	3	1	2	L1_B18_S1_A6_M2A
0	2	34	3	111820	111820	1	0	2	0	L1_B18_S1_A6_M3A
0	2	34	4	111820	111820	1	1	2	2	L1_B18_S1_A6_M4A
0	2	34	5	111820	111820	1	2	3	0	L1_B18_S1_A6_M5A
0	2	34	6	111820	111820	1	3	3	2	L1_B18_S1_A6_M6A
0	2	35	0	111820	111820	6	1	4	2	L1_B18_S2_A7_M0
0	2	35	1	111820	111820	6	2	5	0	L1_B18_S2_A7_M1A
0	2	35	2	111820	111820	6	3	5	2	L1_B18_S2_A7_M2A
0	2	35	3	111820	111820	7	0	6	0	L1_B18_S2_A7_M3A
0	2	35	4	111820	111820	7	1	6	2	L1_B18_S2_A7_M4A
0	2	35	5	111820	111820	7	2	7	0	L1_B18_S2_A7_M5A
0	2	35	6	111820	111820	7	3	7	2	L1_B18_S2_A7_M6A
0	2	34	0	111821	111821	0	1	0	2	L1_B18_S1_C7_M0
0	2	34	-1	111821	111821	0	2	1	0	L1_B18_S1_C7_M1C
0	2	34	-2	111821	111821	0	3	1	2	L1_B18_S1_C7_M2C
0	2	34	-3	111821	111821	1	0	2	0	L1_B18_S1_C7_M3C
0	2	34	-4	111821	111821	1	1	2	2	L1_B18_S1_C7_M4C
0	2	34	-5	111821	111821	1	2	3	0	L1_B18_S1_C7_M5C
0	2	34	-6	111821	111821	1	3	3	2	L1_B18_S1_C7_M6C
0	2	35	-1	111821	111821	6	2	5	0	L1_B18_S2_C6_M1C
0	2	35	-2	111821	111821	6	3	5	2	L1_B18_S2_C6_M2C
0	2	35	-3	111821	111821	7	0	6	0	L1_B18_S2_C6_M3C
0	2	35	-4	111821	111821	7	1	6	2	L1_B18_S2_C6_M4C
0	2	35	-5	111821	111821	7	2	7	0	L1_B18_S2_C6_M5C
0	2	35	-6	111821	111821	7	3	7	2	L1_B18_S2_C6_M6C
