"Bin"	"Time"	"Fcal 1"	"Fcal2"	"Fcal3"			
	"Med"	"High"	"Med"	"High"	"Med"	"High"	
451	129.744	.10757	.09793	.29580	.29598	.48217	.48616
452	130.032	.09742	.08868	.28653	.28538	.47543	.47947
453	130.320	.08828	.07939	.27626	.27496	.46859	.47259
454	130.608	.07881	.07007	.26661	.26454	.46164	.46563
455	130.896	.07046	.06077	.25667	.25420	.45455	.45884
456	131.184	.06138	.05146	.24628	.24387	.44730	.45187
457	131.472	.05230	.04182	.23571	.23344	.43988	.44475
458	131.760	.04327	.03215	.22528	.22288	.43226	.43729
459	132.048	.03412	.02290	.21498	.21274	.42442	.42986
460	132.336	.02456	.01364	.20474	.20319	.41635	.42280
461	132.624	.01607	.00415	.19452	.19344	.40802	.41506
462	132.912	.00697	-.00478	.18489	.18424	.39941	.40759
463	133.200	-.00158	-.01391	.17499	.17466	.39051	.39924
464	133.488	-.00987	-.02278	.16515	.16545	.38129	.39157
465	133.776	-.01862	-.03092	.15544	.15639	.37173	.38417
466	134.064	-.02738	-.03957	.14571	.14764	.36396	.37629
467	134.352	-.03618	-.04850	.13609	.13846	.35640	.36860
468	134.640	-.04475	-.05722	.12604	.12932	.34892	.36052
469	134.928	-.05366	-.06593	.11666	.12060	.34143	.35355
470	135.216	-.06205	-.07384	.10786	.11191	.33402	.34651
471	135.504	-.07019	-.08307	.09828	.10286	.32683	.33897
472	135.792	-.07829	-.09159	.08861	.09362	.30798	.33150
473	136.080	-.08555	-.09938	.07919	.08461	.30410	.32431
474	136.368	-.09431	-.10730	.06986	.07527	.29957	.31705
475	136.656	-.10225	-.11510	.06054	.06675	.29446	.31006
476	136.944	-.11048	-.12314	.05027	.05746	.28881	.30256
477	137.232	-.11802	-.13115	.04076	.04799	.28269	.29449
478	137.520	-.12642	-.13912	.03117	.03839	.27667	.28705
479	137.808	-.13484	-.14697	.02260	.02911	.26909	.27994
480	138.096	-.14253	-.15499	.01383	.01971	.26153	.27291
481	138.384	-.15025	-.16290	.00456	.01045	.25399	.26548
482	138.672	-.15807	-.17075	-.00475	.00126	.24646	.25768
483	138.960	-.16603	-.17816	-.01424	-.00814	.23894	.24942
484	139.248	-.17348	-.18650	-.02317	-.01735	.23143	.24233
485	139.536	-.18115	-.19410	-.03184	-.02624	.22384	.23493
486	139.824	-.18878	-.20190	-.04120	-.03513	.21640	.22797
487	140.112	-.19655	-.20984	-.05049	-.04467	.20891	.22027
488	140.400	-.20463	-.21695	-.05959	-.05357	.20140	.21250
489	140.688	-.21236	-.22448	-.06894	-.06224	.19387	.20534
490	140.976	-.21942	-.23121	-.07775	-.07078	.18634	.19826
491	141.264	-.22703	-.23830	-.08643	-.07946	.17459	.19064
492	141.552	-.23423	-.24527	-.09524	-.08877	.16960	.18251
493	141.840	-.24181	-.25243	-.10415	-.09772	.16474	.17422
494	142.128	-.24929	-.25937	-.11293	-.10659	.15895	.16661
495	142.416	-.25651	-.26605	-.12129	-.11515	.15347	.15923
496	142.704	-.26380	-.27347	-.13023	-.12438	.14647	.15142
497	142.992	-.27061	-.28061	-.13828	-.13294	.13721	.14391
498	143.280	-.27804	-.28698	-.14686	-.14175	.12751	.13674
499	143.568	-.28555	-.29402	-.15512	-.14968	.11812	.12987
500	143.856	-.29244	-.30106	-.16383	-.15783	.10903	.12287
501	144.144	-.29978	-.30825	-.17226	-.16587	.10021	.11574
502	144.432	-.30691	-.31505	-.18054	-.17413	.09166	.10851
503	144.720	-.31380	-.32201	-.18922	-.18209	.08334	.10070
504	145.008	-.32017	-.32897	-.19806	-.19033	.07525	.09283
505	145.296	-.32703	-.33509	-.20679	-.19848	.06737	.08498
506	145.584	-.33337	-.34083	-.21472	-.20638	.05967	.07753
507	145.872	-.33960	-.34724	-.22255	-.21431	.05215	.06935
508	146.160	-.34576	-.35297	-.23010	-.22210	.03956	.06213
509	146.448	-.35204	-.35873	-.23796	-.22995	.03675	.05483
510	146.736	-.35738	-.36434	-.24563	-.23826	.03141	.04773
511	147.024	-.36349	-.36966	-.25369	-.24619	.02704	.04053
512	147.312	-.36967	-.37495	-.26124	-.25394	.02224	.03340
513	147.600	-.37584	-.38033	-.26920	-.26172	.01549	.02654
514	147.888	-.38182	-.38555	-.27720	-.26976	.00715	.01974
515	148.176	-.38762	-.39062	-.28492	-.27774	-.00085	.01246
516	148.464	-.39266	-.39517	-.29185	-.28540	-.00858	.00591
517	148.752	-.39811	-.40095	-.29978	-.29305	-.01606	-.00089
518	149.040	-.40365	-.40566	-.30781	-.30038	-.02335	-.00799
519	149.328	-.40888	-.41073	-.31539	-.30772	-.03049	-.01504
520	149.616	-.41325	-.41589	-.32243	-.31491	-.03752	-.02233
521	149.904	-.41901	-.42044	-.33020	-.32201	-.04449	-.03056
522	150.192	-.42476	-.42541	-.33767	-.32906	-.05145	-.03708
523	150.480	-.42985	-.42915	-.34405	-.33596	-.05844	-.04382
524	150.768	-.43488	-.43392	-.35116	-.34284	-.06550	-.05011
525	151.056	-.43955	-.43834	-.35766	-.34926	-.07268	-.05615
526	151.344	-.44430	-.44285	-.36449	-.35553	-.08002	-.06241
527	151.632	-.44848	-.44675	-.37132	-.36147	-.08757	-.06844
528	151.920	-.45342	-.45058	-.37792	-.36766	-.09537	-.07505
529	152.208	-.45810	-.45432	-.38429	-.37402	-.10346	-.08171
530	152.496	-.46292	-.45883	-.39099	-.38036	-.11190	-.08837
531	152.784	-.46797	-.46239	-.39685	-.38674	-.12073	-.09585
532	153.072	-.47261	-.46596	-.40242	-.39368	-.12999	-.10126
533	153.360	-.47699	-.46892	-.40748	-.40048	-.13909	-.10656
534	153.648	-.48185	-.47210	-.41358	-.40693	-.14819	-.11319
535	153.936	-.48573	-.47506	-.41907	-.41312	-.15691	-.11817
536	154.224	-.48948	-.47783	-.42483	-.41921	-.16563	-.12336
537	154.512	-.49350	-.48069	-.43088	-.42497	-.16535	-.12951
538	154.800	-.49724	-.48375	-.43749	-.43104	-.16506	-.13597
539	155.088	-.50081	-.48666	-.44415	-.43716	-.17127	-.14238
540	155.376	-.50467	-.48987	-.45092	-.44327	-.18962	-.14896
541	155.664	-.50876	-.49308	-.45744	-.44936	-.16614	-.15526
542	155.952	-.51203	-.49645	-.46418	-.45480	-.18912	-.16176
543	156.240	-.51512	-.49999	-.47090	-.46039	-.18052	-.16706
544	156.528	-.51852	-.50330	-.47742	-.46564	-.19106	-.17313
545	156.816	-.52202	-.50652	-.48321	-.47040	-.20159	-.17869
546	157.104	-.52522	-.50986	-.48899	-.47557	-.21150	-.18551
547	157.392	-.52792	-.51319	-.49454	-.48035	-.21490	-.19090
548	157.680	-.53074	-.51600	-.49991	-.48537	-.22098	-.19600
549	157.968	-.53340	-.51833	-.50487	-.49022	-.23509	-.20215
550	158.256	-.53642	-.52121	-.50989	-.49455	-.23916	-.20790
551	158.544	-.53950	-.52375	-.51442	-.49888	-.24342	-.21408
552	158.832	-.54233	-.52621	-.51876	-.50315	-.24775	-.21896
553	159.120	-.54476	-.52867	-.52274	-.50688	-.25207	-.22375
554	159.408	-.54687	-.53116	-.52707	-.51092	-.25646	-.22993
555	159.696	-.54915	-.53368	-.53069	-.51506	-.26103	-.23492
556	159.984	-.55144	-.53591	-.53479	-.51894	-.29260	-.23928
557	160.272	-.55402	-.53792	-.53855	-.52310	-.27269	-.24430
558	160.560	-.55611	-.54021	-.54237	-.52651	-.24817	-.24922
559	160.848	-.55826	-.54182	-.54580	-.53048	-.29840	-.25409
560	161.136	-.56129	-.54336	-.54917	-.53408	-.30073	-.25972
561	161.424	-.56436	-.54584	-.55283	-.53806	-.30306	-.26514
562	161.712	-.56653	-.54773	-.55580	-.54115	-.30542	-.26903
563	162.000	-.56875	-.54991	-.55868	-.54512	-.28943	-.27327
564	162.288	-.57050	-.55252	-.56181	-.54869	-.31191	-.27813
565	162.576	-.57250	-.55491	-.56560	-.55226	-.31269	-.28264
566	162.864	-.57483	-.55680	-.56850	-.55553	-.31347	-.28764
567	163.152	-.57639	-.55873	-.57122	-.55910	-.32051	-.29118
568	163.440	-.57840	-.56090	-.57432	-.56251	-.32322	-.29514
569	163.728	-.58018	-.56287	-.57683	-.56565	-.32618	-.29960
570	164.016	-.58167	-.56477	-.57993	-.56897	-.32935	-.30429
571	164.304	-.58371	-.56638	-.58232	-.57144	-.32907	-.30892
572	164.592	-.58550	-.56779	-.58458	-.57370	-.33923	-.31216
573	164.880	-.58732	-.56933	-.58684	-.57607	-.34218	-.31607
574	165.168	-.58930	-.57050	-.58883	-.57828	-.34481	-.31983
575	165.456	-.59108	-.57147	-.59069	-.58071	-.34721	-.32507
576	165.744	-.59290	-.57275	-.59282	-.58375	-.35048	-.32961
577	166.032	-.59443	-.57407	-.59465	-.58611	-.35669	-.33365
578	166.320	-.59569	-.57486	-.59652	-.58784	-.35155	-.33685
579	166.608	-.59692	-.57636	-.59804	-.58992	-.34856	-.34129
580	166.896	-.59842	-.57780	-.59951	-.59146	-.35337	-.34480
581	167.184	-.59900	-.57871	-.60064	-.59316	-.35966	-.34760
582	167.472	-.59997	-.57972	-.60201	-.59493	-.36550	-.35040
583	167.760	-.60094	-.58119	-.60313	-.59631	-.37092	-.35353
584	168.048	-.60241	-.58231	-.60406	-.59780	-.37597	-.35703
585	168.336	-.60338	-.58372	-.60476	-.59921	-.38071	-.35996
586	168.624	-.60485	-.58495	-.60553	-.60069	-.38516	-.36324
587	168.912	-.60611	-.58569	-.60632	-.60205	-.38938	-.36703
588	169.200	-.60761	-.58625	-.60673	-.60360	-.39148	-.37036
589	169.488	-.60820	-.58669	-.60683	-.60419	-.39670	-.37309
590	169.776	-.60860	-.58728	-.60703	-.60481	-.40190	-.37647
591	170.064	-.60947	-.58814	-.60692	-.60542	-.40771	-.37980
592	170.352	-.60934	-.58899	-.60729	-.60626	-.41072	-.38288
593	170.640	-.60976	-.58942	-.60771	-.60691	-.41514	-.38560
594	170.928	-.61027	-.58891	-.60794	-.60754	-.41746	-.38825
595	171.216	-.61121	-.58883	-.60777	-.60763	-.41694	-.39109
596	171.504	-.61155	-.58958	-.60743	-.60792	-.41846	-.39396
597	171.792	-.61222	-.59002	-.60696	-.60852	-.42251	-.39643
598	172.080	-.61216	-.59046	-.60662	-.60872	-.42569	-.39902
599	172.368	-.61176	-.59061	-.60616	-.60910	-.42814	-.40128
600	172.656	-.61198	-.59046	-.60618	-.60897	-.42997	-.40332
601	172.944	-.61173	-.59019	-.60579	-.60879	-.43132	-.40575
602	173.232	-.61187	-.59024	-.60564	-.60861	-.43231	-.40806
603	173.520	-.61163	-.59046	-.60489	-.60828	-.43308	-.41074
604	173.808	-.61169	-.59050	-.60362	-.60843	-.43376	-.41443
605	174.096	-.61131	-.58958	-.60338	-.60755	-.43447	-.41683
606	174.384	-.61112	-.58905	-.60227	-.60771	-.43535	-.41917
607	174.672	-.61119	-.58814	-.60111	-.60601	-.43651	-.42108
608	174.960	-.61026	-.58736	-.60006	-.60542	-.43257	-.42325
609	175.248	-.60985	-.58658	-.59898	-.60522	-.43938	-.42468
610	175.536	-.60939	-.58590	-.59799	-.60497	-.44594	-.42556
611	175.824	-.60938	-.58514	-.59682	-.60468	-.45160	-.42763
612	176.112	-.60895	-.58479	-.59513	-.60436	-.45643	-.42954
613	176.400	-.60776	-.58385	-.59342	-.60400	-.46048	-.43150
614	176.688	-.60666	-.58285	-.59170	-.60360	-.46381	-.43317
615	176.976	-.60558	-.58178	-.58997	-.60317	-.46650	-.43520
616	177.264	-.60459	-.58067	-.58821	-.60271	-.46860	-.43611
617	177.552	-.60345	-.57950	-.58644	-.60222	-.47018	-.43711
618	177.840	-.60204	-.57829	-.58465	-.60170	-.47130	-.43820
619	178.128	-.60062	-.57703	-.58284	-.60116	-.47202	-.43940
620	178.416	-.59964	-.57574	-.58101	-.60059	-.47241	-.44074
621	178.704	-.59824	-.57441	-.57917	-.60000	-.47253	-.44222
622	178.992	-.59741	-.57305	-.57729	-.59939	-.47245	-.44387
623	179.280	-.59619	-.57166	-.57540	-.59877	-.47221	-.44571
624	179.568	-.59502	-.57024	-.57349	-.59813	-.47190	-.44775
625	179.856	-.59287	-.56881	-.57155	-.59747	-.47157	-.45001
626	180.144	-.59073	-.56736	-.56958	-.59681	-.47129	-.45251
627	180.432	-.58857	-.56589	-.56759	-.59613	-.47111	-.45526
628	180.720	-.58729	-.56442	-.56558	-.59319	-.47111	-.45830
629	181.008	-.58508	-.56294	-.56354	-.59016	-.47320	-.46162
630	181.296	-.58313	-.56146	-.56147	-.58713	-.47461	-.46526
631	181.584	-.58070	-.55998	.00000	-.58401	-.48359	-.46923
632	181.872	-.57818	.00000	.00000	-.56019	-.48036	-.47354
633	182.160	-.57605	.00000	.00000	.00000	.00000	-.47822
634	182.448	-.57354	.00000	.00000	.00000	.00000	-.48329
635	182.736	-.57122	.00000	.00000	.00000	.00000	.00000
636	183.024	-.56879	.00000	.00000	.00000	.00000	.00000
637	183.312	-.56626	.00000	.00000	.00000	.00000	.00000
638	183.600	-.56389	.00000	.00000	.00000	.00000	.00000
639	183.888	-.56139	.00000	.00000	.00000	.00000	.00000
640	184.176	-.55883	.00000	.00000	.00000	.00000	.00000
641	184.464	-.55565	.00000	.00000	.00000	.00000	.00000
642	184.752	-.55304	.00000	.00000	.00000	.00000	.00000
643	185.040	-.55023	.00000	.00000	.00000	.00000	.00000
644	185.328	-.54708	.00000	.00000	.00000	.00000	.00000
645	185.616	-.54402	.00000	.00000	.00000	.00000	.00000
646	185.904	-.54072	.00000	.00000	.00000	.00000	.00000
647	186.192	-.53760	.00000	.00000	.00000	.00000	.00000
648	186.480	-.53458	.00000	.00000	.00000	.00000	.00000
649	186.768	-.53132	.00000	.00000	.00000	.00000	.00000
650	187.056	-.52787	.00000	.00000	.00000	.00000	.00000
651	187.344	-.52481	.00000	.00000	.00000	.00000	.00000
652	187.632	-.52102	.00000	.00000	.00000	.00000	.00000
653	187.920	-.51691	.00000	.00000	.00000	.00000	.00000
654	188.208	-.51333	.00000	.00000	.00000	.00000	.00000
655	188.496	-.50999	.00000	.00000	.00000	.00000	.00000
656	188.784	-.50648	.00000	.00000	.00000	.00000	.00000
657	189.072	-.50268	.00000	.00000	.00000	.00000	.00000
658	189.360	-.49862	.00000	.00000	.00000	.00000	.00000
659	189.648	-.49556	.00000	.00000	.00000	.00000	.00000
660	189.936	-.49239	.00000	.00000	.00000	.00000	.00000
661	190.224	-.48882	.00000	.00000	.00000	.00000	.00000
662	190.512	-.48499	.00000	.00000	.00000	.00000	.00000
663	190.800	-.48134	.00000	.00000	.00000	.00000	.00000
664	191.088	-.47748	.00000	.00000	.00000	.00000	.00000
665	191.376	-.47384	.00000	.00000	.00000	.00000	.00000
666	191.664	-.46970	.00000	.00000	.00000	.00000	.00000
667	191.952	-.46588	.00000	.00000	.00000	.00000	.00000
668	192.240	-.46169	.00000	.00000	.00000	.00000	.00000
669	192.528	-.45757	.00000	.00000	.00000	.00000	.00000
670	192.816	-.45356	.00000	.00000	.00000	.00000	.00000
671	193.104	-.44957	.00000	.00000	.00000	.00000	.00000
672	193.392	-.44532	.00000	.00000	.00000	.00000	.00000
673	193.680	-.44114	.00000	.00000	.00000	.00000	.00000
674	193.968	-.43740	.00000	.00000	.00000	.00000	.00000
675	194.256	-.43307	.00000	.00000	.00000	.00000	.00000
676	194.544	-.42908	.00000	.00000	.00000	.00000	.00000
677	194.832	-.42514	.00000	.00000	.00000	.00000	.00000
678	195.120	-.42106	.00000	.00000	.00000	.00000	.00000
679	195.408	-.41703	.00000	.00000	.00000	.00000	.00000
680	195.696	-.41329	.00000	.00000	.00000	.00000	.00000
681	195.984	-.40904	.00000	.00000	.00000	.00000	.00000
682	196.272	-.40465	.00000	.00000	.00000	.00000	.00000
683	196.560	-.40085	.00000	.00000	.00000	.00000	.00000
684	196.848	-.39717	.00000	.00000	.00000	.00000	.00000
685	197.136	-.39311	.00000	.00000	.00000	.00000	.00000
686	197.424	-.38957	.00000	.00000	.00000	.00000	.00000
687	197.712	-.38542	.00000	.00000	.00000	.00000	.00000
688	198.000	-.38080	.00000	.00000	.00000	.00000	.00000
689	198.288	-.37621	.00000	.00000	.00000	.00000	.00000
690	198.576	-.37207	.00000	.00000	.00000	.00000	.00000
691	198.864	-.36815	.00000	.00000	.00000	.00000	.00000
692	199.152	-.36457	.00000	.00000	.00000	.00000	.00000
693	199.440	-.36050	.00000	.00000	.00000	.00000	.00000
694	199.728	-.35660	.00000	.00000	.00000	.00000	.00000
695	200.016	-.35257	.00000	.00000	.00000	.00000	.00000
696	200.304	-.34881	.00000	.00000	.00000	.00000	.00000
697	200.592	-.34476	.00000	.00000	.00000	.00000	.00000
698	200.880	-.34064	.00000	.00000	.00000	.00000	.00000
699	201.168	-.33678	.00000	.00000	.00000	.00000	.00000
700	201.456	-.33277	.00000	.00000	.00000	.00000	.00000
701	201.744	-.32952	.00000	.00000	.00000	.00000	.00000
702	202.032	-.32486	.00000	.00000	.00000	.00000	.00000
703	202.320	-.32104	.00000	.00000	.00000	.00000	.00000
704	202.608	-.31752	.00000	.00000	.00000	.00000	.00000
705	202.896	-.31465	.00000	.00000	.00000	.00000	.00000
706	203.184	-.31088	.00000	.00000	.00000	.00000	.00000
707	203.472	-.30702	.00000	.00000	.00000	.00000	.00000
708	203.760	-.30351	.00000	.00000	.00000	.00000	.00000
709	204.048	-.30001	.00000	.00000	.00000	.00000	.00000
710	204.336	-.29568	.00000	.00000	.00000	.00000	.00000
711	204.624	-.29262	.00000	.00000	.00000	.00000	.00000
712	204.912	-.28829	.00000	.00000	.00000	.00000	.00000
713	205.200	-.28473	.00000	.00000	.00000	.00000	.00000
714	205.488	-.28150	.00000	.00000	.00000	.00000	.00000
715	205.776	-.27809	.00000	.00000	.00000	.00000	.00000
716	206.064	-.27463	.00000	.00000	.00000	.00000	.00000
717	206.352	-.27053	.00000	.00000	.00000	.00000	.00000
718	206.640	-.26670	.00000	.00000	.00000	.00000	.00000
719	206.928	-.26290	.00000	.00000	.00000	.00000	.00000
720	207.216	-.25895	.00000	.00000	.00000	.00000	.00000
721	207.504	-.25541	.00000	.00000	.00000	.00000	.00000
722	207.792	-.25231	.00000	.00000	.00000	.00000	.00000
723	208.080	-.24911	.00000	.00000	.00000	.00000	.00000
724	208.368	-.24510	.00000	.00000	.00000	.00000	.00000
725	208.656	-.24189	.00000	.00000	.00000	.00000	.00000
726	208.944	-.23881	.00000	.00000	.00000	.00000	.00000
727	209.232	-.23595	.00000	.00000	.00000	.00000	.00000
728	209.520	-.23278	.00000	.00000	.00000	.00000	.00000
729	209.808	-.22949	.00000	.00000	.00000	.00000	.00000
730	210.096	-.22654	.00000	.00000	.00000	.00000	.00000
731	210.384	-.22275	.00000	.00000	.00000	.00000	.00000
732	210.672	-.22085	.00000	.00000	.00000	.00000	.00000
733	210.960	-.21809	.00000	.00000	.00000	.00000	.00000
734	211.248	-.21470	.00000	.00000	.00000	.00000	.00000
735	211.536	-.21145	.00000	.00000	.00000	.00000	.00000
736	211.824	-.20793	.00000	.00000	.00000	.00000	.00000
737	212.112	-.20491	.00000	.00000	.00000	.00000	.00000
738	212.400	-.20125	.00000	.00000	.00000	.00000	.00000
739	212.688	-.19868	.00000	.00000	.00000	.00000	.00000
740	212.976	-.19627	.00000	.00000	.00000	.00000	.00000
741	213.264	-.19316	.00000	.00000	.00000	.00000	.00000
742	213.552	-.19069	.00000	.00000	.00000	.00000	.00000
743	213.840	-.18834	.00000	.00000	.00000	.00000	.00000
744	214.128	-.18590	.00000	.00000	.00000	.00000	.00000
745	214.416	-.18292	.00000	.00000	.00000	.00000	.00000
746	214.704	-.18042	.00000	.00000	.00000	.00000	.00000
747	214.992	-.17845	.00000	.00000	.00000	.00000	.00000
748	215.280	-.17573	.00000	.00000	.00000	.00000	.00000
749	215.568	-.17315	.00000	.00000	.00000	.00000	.00000
750	215.856	-.17094	.00000	.00000	.00000	.00000	.00000
751	216.144	-.16868	.00000	.00000	.00000	.00000	.00000
752	216.432	-.16604	.00000	.00000	.00000	.00000	.00000
753	216.720	-.16409	.00000	.00000	.00000	.00000	.00000
754	217.008	-.16171	.00000	.00000	.00000	.00000	.00000
755	217.296	-.15877	.00000	.00000	.00000	.00000	.00000
756	217.584	-.15604	.00000	.00000	.00000	.00000	.00000
757	217.872	-.15394	.00000	.00000	.00000	.00000	.00000
758	218.160	-.15257	.00000	.00000	.00000	.00000	.00000
759	218.448	-.15013	.00000	.00000	.00000	.00000	.00000
760	218.736	-.14814	.00000	.00000	.00000	.00000	.00000
761	219.024	-.14584	.00000	.00000	.00000	.00000	.00000
762	219.312	-.14382	.00000	.00000	.00000	.00000	.00000
763	219.600	-.14195	.00000	.00000	.00000	.00000	.00000
764	219.888	-.13990	.00000	.00000	.00000	.00000	.00000
765	220.176	-.13786	.00000	.00000	.00000	.00000	.00000
766	220.464	-.13587	.00000	.00000	.00000	.00000	.00000
767	220.752	-.13441	.00000	.00000	.00000	.00000	.00000
768	221.040	-.13252	.00000	.00000	.00000	.00000	.00000
769	221.328	-.13134	.00000	.00000	.00000	.00000	.00000
770	221.616	-.13064	.00000	.00000	.00000	.00000	.00000
771	221.904	-.12791	.00000	.00000	.00000	.00000	.00000
772	222.192	-.12629	.00000	.00000	.00000	.00000	.00000
773	222.480	-.12467	.00000	.00000	.00000	.00000	.00000
774	222.768	-.12345	.00000	.00000	.00000	.00000	.00000
775	223.056	-.12205	.00000	.00000	.00000	.00000	.00000
776	223.344	-.12064	.00000	.00000	.00000	.00000	.00000
777	223.632	-.11944	.00000	.00000	.00000	.00000	.00000
778	223.920	-.11757	.00000	.00000	.00000	.00000	.00000
779	224.208	-.11576	.00000	.00000	.00000	.00000	.00000
780	224.496	-.11484	.00000	.00000	.00000	.00000	.00000
781	224.784	-.11294	.00000	.00000	.00000	.00000	.00000
782	225.072	-.11196	.00000	.00000	.00000	.00000	.00000
783	225.360	-.11019	.00000	.00000	.00000	.00000	.00000
784	225.648	-.10880	.00000	.00000	.00000	.00000	.00000
785	225.936	-.10768	.00000	.00000	.00000	.00000	.00000
786	226.224	-.10627	.00000	.00000	.00000	.00000	.00000
787	226.512	-.10563	.00000	.00000	.00000	.00000	.00000
788	226.800	-.10500	.00000	.00000	.00000	.00000	.00000
789	227.088	-.10377	.00000	.00000	.00000	.00000	.00000
790	227.376	-.10220	.00000	.00000	.00000	.00000	.00000
791	227.664	-.10061	.00000	.00000	.00000	.00000	.00000
792	227.952	-.10028	.00000	.00000	.00000	.00000	.00000
793	228.240	-.09939	.00000	.00000	.00000	.00000	.00000
794	228.528	-.09773	.00000	.00000	.00000	.00000	.00000
795	228.816	-.09605	.00000	.00000	.00000	.00000	.00000
796	229.104	-.09557	.00000	.00000	.00000	.00000	.00000
797	229.392	-.09530	.00000	.00000	.00000	.00000	.00000
798	229.680	-.09438	.00000	.00000	.00000	.00000	.00000
799	229.968	-.09410	.00000	.00000	.00000	.00000	.00000
800	230.256	-.09362	.00000	.00000	.00000	.00000	.00000
801	230.544	-.09223	.00000	.00000	.00000	.00000	.00000
802	230.832	-.09098	.00000	.00000	.00000	.00000	.00000
803	231.120	-.08980	.00000	.00000	.00000	.00000	.00000
804	231.408	-.08870	.00000	.00000	.00000	.00000	.00000
805	231.696	-.08785	.00000	.00000	.00000	.00000	.00000
806	231.984	-.08681	.00000	.00000	.00000	.00000	.00000
807	232.272	-.08550	.00000	.00000	.00000	.00000	.00000
808	232.560	-.08470	.00000	.00000	.00000	.00000	.00000
809	232.848	-.08375	.00000	.00000	.00000	.00000	.00000
810	233.136	-.08326	.00000	.00000	.00000	.00000	.00000
811	233.424	-.08247	.00000	.00000	.00000	.00000	.00000
812	233.712	-.08194	.00000	.00000	.00000	.00000	.00000
813	234.000	-.08158	.00000	.00000	.00000	.00000	.00000
814	234.288	-.08125	.00000	.00000	.00000	.00000	.00000
815	234.576	-.08107	.00000	.00000	.00000	.00000	.00000
816	234.864	-.08101	.00000	.00000	.00000	.00000	.00000
817	235.152	-.08082	.00000	.00000	.00000	.00000	.00000
818	235.440	-.08045	.00000	.00000	.00000	.00000	.00000
819	235.728	-.07974	.00000	.00000	.00000	.00000	.00000
820	236.016	-.07915	.00000	.00000	.00000	.00000	.00000
821	236.304	-.07792	.00000	.00000	.00000	.00000	.00000
822	236.592	-.07755	.00000	.00000	.00000	.00000	.00000
823	236.880	-.07738	.00000	.00000	.00000	.00000	.00000
824	237.168	-.07660	.00000	.00000	.00000	.00000	.00000
825	237.456	-.07558	.00000	.00000	.00000	.00000	.00000
826	237.744	-.07547	.00000	.00000	.00000	.00000	.00000
827	238.032	-.07505	.00000	.00000	.00000	.00000	.00000
828	238.320	-.07450	.00000	.00000	.00000	.00000	.00000
829	238.608	-.07421	.00000	.00000	.00000	.00000	.00000
830	238.896	-.07426	.00000	.00000	.00000	.00000	.00000
831	239.184	-.07374	.00000	.00000	.00000	.00000	.00000
832	239.472	-.07354	.00000	.00000	.00000	.00000	.00000
833	239.760	-.07379	.00000	.00000	.00000	.00000	.00000
834	240.048	-.07295	.00000	.00000	.00000	.00000	.00000
835	240.336	-.07273	.00000	.00000	.00000	.00000	.00000
836	240.624	-.07224	.00000	.00000	.00000	.00000	.00000
837	240.912	-.07212	.00000	.00000	.00000	.00000	.00000
838	241.200	-.07118	.00000	.00000	.00000	.00000	.00000
839	241.488	-.07092	.00000	.00000	.00000	.00000	.00000
840	241.776	-.07082	.00000	.00000	.00000	.00000	.00000
841	242.064	-.07082	.00000	.00000	.00000	.00000	.00000
842	242.352	-.07042	.00000	.00000	.00000	.00000	.00000
843	242.640	-.07005	.00000	.00000	.00000	.00000	.00000
844	242.928	-.06977	.00000	.00000	.00000	.00000	.00000
845	243.216	-.06953	.00000	.00000	.00000	.00000	.00000
846	243.504	-.06910	.00000	.00000	.00000	.00000	.00000
847	243.792	-.06863	.00000	.00000	.00000	.00000	.00000
848	244.080	-.06832	.00000	.00000	.00000	.00000	.00000
849	244.368	-.06843	.00000	.00000	.00000	.00000	.00000
850	244.656	-.06806	.00000	.00000	.00000	.00000	.00000
851	244.944	-.06813	.00000	.00000	.00000	.00000	.00000
852	245.232	-.06821	.00000	.00000	.00000	.00000	.00000
853	245.520	-.06852	.00000	.00000	.00000	.00000	.00000
854	245.808	-.06814	.00000	.00000	.00000	.00000	.00000
855	246.096	-.06820	.00000	.00000	.00000	.00000	.00000
856	246.384	-.06755	.00000	.00000	.00000	.00000	.00000
857	246.672	-.06777	.00000	.00000	.00000	.00000	.00000
858	246.960	-.06796	.00000	.00000	.00000	.00000	.00000
859	247.248	-.06826	.00000	.00000	.00000	.00000	.00000
860	247.536	-.06825	.00000	.00000	.00000	.00000	.00000
861	247.824	-.06851	.00000	.00000	.00000	.00000	.00000
862	248.112	-.06843	.00000	.00000	.00000	.00000	.00000
863	248.400	-.06889	.00000	.00000	.00000	.00000	.00000
864	248.688	-.06901	.00000	.00000	.00000	.00000	.00000
865	248.976	-.06918	.00000	.00000	.00000	.00000	.00000
866	249.264	-.06806	.00000	.00000	.00000	.00000	.00000
867	249.552	-.06775	.00000	.00000	.00000	.00000	.00000
868	249.840	-.06784	.00000	.00000	.00000	.00000	.00000
869	250.128	-.06800	.00000	.00000	.00000	.00000	.00000
870	250.416	-.06789	.00000	.00000	.00000	.00000	.00000
871	250.704	-.06827	.00000	.00000	.00000	.00000	.00000
872	250.992	-.06855	.00000	.00000	.00000	.00000	.00000
873	251.280	-.06855	.00000	.00000	.00000	.00000	.00000
874	251.568	-.06818	.00000	.00000	.00000	.00000	.00000
875	251.856	-.06802	.00000	.00000	.00000	.00000	.00000
876	252.144	-.06857	.00000	.00000	.00000	.00000	.00000
877	252.432	-.06880	.00000	.00000	.00000	.00000	.00000
