 'A2.08.00'   851 -105   -1  -42.735   -0.354
 'A2.08.00'   851 -105   -3  -42.735   -1.771
 'A2.08.00'   851 -106   -2  -43.144   -1.062
 'A2.08.00'   851 -107   -1  -43.553   -0.354
 'A2.08.00'   851 -107   -3  -43.553   -1.771
 'A2.08.00'   851 -108   -2  -43.962   -1.062
 'A2.08.01'   852 -105   -5  -42.735   -3.187
 'A2.08.01'   852 -106   -4  -43.144   -2.479
 'A2.08.01'   852 -106   -6  -43.144   -3.896
 'A2.08.01'   852 -107   -5  -43.553   -3.187
 'A2.08.01'   852 -108   -4  -43.962   -2.479
 'A2.08.01'   852 -108   -6  -43.962   -3.896
 'A2.08.02'   853 -105   -7  -42.735   -4.604
 'A2.08.02'   853 -105   -9  -42.735   -6.021
 'A2.08.02'   853 -106   -8  -43.144   -5.312
 'A2.08.02'   853 -107   -7  -43.553   -4.604
 'A2.08.02'   853 -107   -9  -43.553   -6.021
 'A2.08.02'   853 -108   -8  -43.962   -5.312
 'A2.08.03'   854 -100  -20  -40.691  -13.812
 'A2.08.03'   854 -101  -19  -41.099  -13.104
 'A2.08.03'   854 -103  -19  -41.917  -13.104
 'A2.08.03'   854  -97  -19  -39.464  -13.104
 'A2.08.03'   854  -98  -20  -39.873  -13.812
 'A2.08.03'   854  -99  -19  -40.282  -13.104
 'A2.08.03'   855 -101  -21  -41.099  -14.521
 'A2.08.03'   855 -102  -20  -41.508  -13.812
 'A2.08.03'   855 -103  -21  -41.917  -14.521
 'A2.08.03'   855 -104  -20  -42.326  -13.812
 'A2.08.03'   855  -97  -21  -39.464  -14.521
 'A2.08.03'   855  -99  -21  -40.282  -14.521
 'A2.08.03'   856 -100  -22  -40.691  -15.229
 'A2.08.03'   856 -101  -23  -41.099  -15.937
 'A2.08.03'   856 -102  -22  -41.508  -15.229
 'A2.08.03'   856  -97  -23  -39.464  -15.937
 'A2.08.03'   856  -98  -22  -39.873  -15.229
 'A2.08.03'   856  -99  -23  -40.282  -15.937
 'A2.08.03'   857 -100  -24  -40.691  -16.646
 'A2.08.03'   857  -97  -25  -39.464  -17.354
 'A2.08.03'   857  -97  -27  -39.464  -18.771
 'A2.08.03'   857  -98  -24  -39.873  -16.646
 'A2.08.03'   857  -98  -26  -39.873  -18.062
 'A2.08.03'   857  -99  -25  -40.282  -17.354
 'A2.09.00'   956  -75  -43  -30.467  -30.104
 'A2.09.00'   956  -76  -44  -30.876  -30.812
 'A2.09.00'   956  -77  -43  -31.285  -30.104
 'A2.09.00'   956  -77  -45  -31.285  -31.520
 'A2.09.00'   956  -78  -44  -31.694  -30.812
 'A2.09.00'   956  -79  -43  -32.103  -30.104
 'A2.09.01'   957  -81  -39  -32.920  -27.270
 'A2.09.01'   957  -81  -41  -32.920  -28.687
 'A2.09.01'   957  -82  -40  -33.329  -27.979
 'A2.09.01'   957  -83  -39  -33.738  -27.270
 'A2.09.01'   957  -83  -41  -33.738  -28.687
 'A2.09.01'   957  -84  -40  -34.147  -27.979
 'A2.09.02'   958  -89  -31  -36.192  -21.604
 'A2.09.02'   958  -90  -32  -36.601  -22.312
 'A2.09.02'   958  -91  -31  -37.010  -21.604
 'A2.09.02'   958  -92  -32  -37.419  -22.312
 'A2.09.02'   958  -93  -31  -37.828  -21.604
 'A2.09.02'   958  -95  -31  -38.646  -21.604
 'A2.09.03'   959  -81  -37  -32.920  -25.854
 'A2.09.03'   959  -82  -38  -33.329  -26.562
 'A2.09.03'   959  -83  -37  -33.738  -25.854
 'A2.09.03'   959  -84  -38  -34.147  -26.562
 'A2.09.03'   959  -85  -37  -34.556  -25.854
 'A2.09.03'   959  -86  -38  -34.965  -26.562
 'A2.09.06'   968  -81  -35  -32.920  -24.437
 'A2.09.06'   968  -82  -36  -33.329  -25.145
 'A2.09.06'   968  -83  -35  -33.738  -24.437
 'A2.09.06'   968  -84  -36  -34.147  -25.145
 'A2.09.06'   968  -85  -35  -34.556  -24.437
